place_id,place_name,latitude,longitude,category,subcategory,address,rating,rating_normalized,tags,source,osm_id,website,phone,opening_hours,cuisine,description,wheelchair,fee,image,is_free,is_open_24h,price_level,category_label
OPE_5832220016,Coffee Republic,18.514478,73.828884,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,5832220016,N/A,N/A,N/A,coffee_shop,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_6258913000,Community Cafe,18.510903,73.81554,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,6258913000,N/A,N/A,Mo-Su 08:00-23:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_5832220017,Crazy Cheesy Cafe,18.511722,73.829308,cafe,cafe,"Shantisheela Society Lane, Law College Road, Pune, 411004",N/A,,food|coffee|casual|hangout,openstreetmap,5832220017,https://crazycheesy.in/,N/A,Mo-Su 09:00-21:00,pizza;sandwich;coffee_shop;italian,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_11581224950,Crown Bakery,18.512474,73.80894,cafe,cafe,"Rambaug Colony Road, Pune, 411038",N/A,,food|coffee|casual|hangout,openstreetmap,11581224950,N/A,N/A,Mo-Su 09:00-21:00,cake;dessert;donut,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_5815976639,De Baker'S Lounge,18.502221,73.809413,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,5815976639,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_13028616259,Diamond Queen,18.51828,73.880035,cafe,cafe,"Pune, 411001",N/A,,food|coffee|casual|hangout,openstreetmap,13028616259,N/A,N/A,N/A,irani;coffee_shop,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_360512759,Durga,18.461139,73.812633,cafe,cafe,"Sinhagad Road, Dhayari, 411041",N/A,,food|coffee|casual|hangout,openstreetmap,360512759,https://www.durgacafe.com/,+91 8530084294,Mo-Su 08:00-22:00,coffee_shop;sandwich,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_1255574000,Durga Cafe,18.485012,73.816119,cafe,cafe,"Karve Nagar , Pune, 411052",N/A,,food|coffee|casual|hangout,openstreetmap,1255574000,N/A,N/A,N/A,coffee_shop,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_12176140939,Durga Cafe,18.496783,73.802281,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,12176140939,N/A,N/A,Mo-Su 08:00-23:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_1245776667,Durga Cafe,18.551545,73.76858,cafe,cafe,"shop 13, regency orion, mohan nagar, baner, Pune, 411045",N/A,,food|coffee|casual|hangout,openstreetmap,1245776667,N/A,N/A,Mo-Su 09:00-21:00,coffee_shop;indian,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_13619843070,Durga Cafe,18.534983,73.880604,cafe,cafe,"Bund Garden Road, Pune, 411001",N/A,,food|coffee|casual|hangout,openstreetmap,13619843070,N/A,N/A,N/A,coffee_shop;chinese;south_indian,N/A,yes,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_13368704877,Engineers Cafe,18.44083,73.83979,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,13368704877,N/A,N/A,24/7,N/A,N/A,N/A,N/A,N/A,False,True,budget,Café / Coffee Shop
OPE_359911411,Evara Cafe,18.522292,73.779343,cafe,cafe,"shop no.2, Pashan-Bavdhan Road, Bavdhan, Pune, 411021",N/A,,food|coffee|casual|hangout,openstreetmap,359911411,https://evaracafe.com,+91 786029934,Mo-Su 10:00-22:00,burger;pizza;coffee_shop;chicken;sandwich;italian;tea;fries;noodle;salad;pasta;brunch;bistro,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_13506380194,Fat Labrador,18.520584,73.776082,cafe,cafe,"bavdhan, DSK Ranwara road, Bavdhan, Pune, 411021",N/A,,food|coffee|casual|hangout,openstreetmap,13506380194,N/A,N/A,N/A,burger;bavdhan,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_10248838452,Fat Labrador Cafe,18.520606,73.776143,cafe,cafe,"bavdhan, DSK Ranwara road, Bavdhan, Pune",N/A,,food|coffee|casual|hangout,openstreetmap,10248838452,N/A,N/A,N/A,pizza;burger;italian;coffee_shop,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_13506380193,Fat Labrador Cafe,18.520554,73.776028,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,13506380193,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_13506370565,Fat Labradour Cafe,18.520383,73.775674,cafe,cafe,"bavdhan, DSK Ranwara road, Bavdhan, Pune",N/A,,food|coffee|casual|hangout,openstreetmap,13506370565,N/A,N/A,Mo-Su 10:00am-11:00pm,coffee_shop;pizza;italian,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_7177165876,Fit & Fat Bistro,18.565307,73.801293,cafe,cafe,"Shop No. C-4, Sai Heritage, Pune, 411007",N/A,,food|coffee|casual|hangout,openstreetmap,7177165876,N/A,N/A,N/A,sandwich;coffee;coffee_shop,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_3837531767,Floyds 23,18.519071,73.845244,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,3837531767,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_10117689099,Forennté Patisserie,18.536442,73.899352,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,10117689099,N/A,N/A,N/A,cake;pastry;coffee,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_9502917899,Friends,18.499325,73.847732,cafe,cafe,"Laxminagar Road, pune, 411009",N/A,,food|coffee|casual|hangout,openstreetmap,9502917899,N/A,7721839961,Mo-Sa 08:00-18:00,coffee_shop,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_11581229793,Frozen Bottle,18.523134,73.780299,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,11581229793,N/A,N/A,N/A,milkshake;ice_cream,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_5819803195,German Bakery,18.519922,73.830616,cafe,cafe,"Law College Road, 411004",N/A,,food|coffee|casual|hangout,openstreetmap,5819803195,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_313785040,German Bakery,18.539623,73.887371,cafe,cafe,"Koregaon Park, Pune",N/A,,food|coffee|casual|hangout,openstreetmap,313785040,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_13478636318,Good Luck Cafe,18.516853,73.781594,cafe,cafe,"Shop no.2, Swami, NDA Pashan Rd, Bavdhan, Pune, 411021",N/A,,food|coffee|casual|hangout,openstreetmap,13478636318,https://goodluckcafe.com,091754 46609,Mo-Su 07:00-22:00,pizza;coffee_shop;burger;indian;breakfast;tea;juice;brunch;fries;sandwich;chicken,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_11330878772,Goodluck Cafe,18.469975,73.82323,cafe,cafe,"Goel Ganga road, Pune, 411051",N/A,,food|coffee|casual|hangout,openstreetmap,11330878772,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_12484089402,Goodluck Cafe,18.516814,73.781562,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,12484089402,N/A,N/A,Mo-Su 08:00-23:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_11726905574,Grandmama'S Cafe,18.532968,73.897863,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,11726905574,N/A,07420060448,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_10158935918,Grey Soul,18.537488,73.89884,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,10158935918,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_6188204787,"Grish(Lassi,Kulfi)",18.526777,73.87288,cafe,ice_cream,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,6188204787,N/A,9850718033,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_763545776,Grubshup,18.510852,73.829893,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,763545776,N/A,N/A,N/A,indian,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_6258899893,Guptaji Tasty Bites,18.515453,73.815799,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,6258899893,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_9128835091,Habibi Cafe,18.589898,73.863718,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,9128835091,N/A,N/A,Mo-Su 09:00-21:00,coffee_shop,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_4452486687,Himali Canteen,18.503351,73.832397,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,4452486687,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_13619790667,Hotbox Corner,18.548554,73.87861,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,13619790667,N/A,N/A,N/A,pizza;burger;coffee_shop,N/A,limited,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_10581996868,Hotel Jay Malhar,18.463739,73.978932,cafe,cafe,"Wadki Road, Fursungi, Pune, 412308",N/A,,food|coffee|casual|hangout,openstreetmap,10581996868,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_11913222306,Hotel Ratna,18.544008,73.838555,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,11913222306,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_6849362802,Hug My Mug,18.540993,73.887464,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,6849362802,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_870193119,Iceberg,18.53152,73.831723,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,870193119,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_1275526417,Indrayani Chaha,18.584073,73.999381,cafe,cafe,"Indrayani Chaha, Front Of Reliance Smart Point, IVY ESTATE, Ivy Estate Rd,, Wagholi, Pune, Maharashtra, 412207",N/A,,food|coffee|casual|hangout,openstreetmap,1275526417,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_5257379321,Internet Café Global,18.526446,73.842024,cafe,internet_cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,5257379321,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_12484094602,Irani Cafe,18.50795,73.783028,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,12484094602,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_9278151721,Irani Cafe,18.514055,73.837577,cafe,cafe,"Cornerstone Premises, Deccan Gymkhana, Prabhat Rd, beside Shri Mahila Griha Udyog Lijjat Papad Factory, Papad, Pune, Maharashtra 411004",N/A,,food|coffee|casual|hangout,openstreetmap,9278151721,https://iranicafe.in,07420016286,Mo-Su 07:00-22:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_359570381,Irani Chai,18.564946,73.807872,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,359570381,N/A,N/A,N/A,fast_food,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_10241751327,It'S Street Coffee,18.51107,73.815449,cafe,cafe,"Rambaug Colony Road, Pune, 411038",N/A,,food|coffee|casual|hangout,openstreetmap,10241751327,N/A,N/A,N/A,coffee_shop,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_13305747443,Jijai Coffee House,18.507883,73.772361,cafe,cafe,"Shop no 6, Mantri Lavendula, Paud Road, Pune",N/A,,food|coffee|casual|hangout,openstreetmap,13305747443,N/A,9850982119,24/7,coffee_shop;sandwich,N/A,N/A,N/A,N/A,False,True,budget,Café / Coffee Shop
OPE_4520464891,Jivan,18.524367,73.843696,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,4520464891,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_9168944791,Joshi Wadewaale,18.603931,73.909905,cafe,cafe,"281, Prwal Road, Pune, 411047",N/A,,food|coffee|casual|hangout,openstreetmap,9168944791,N/A,N/A,Mo-Su 10:00-21:00,indian,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_1243064186,Judicial Canteen,18.524316,73.873222,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,1243064186,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_3710571734,Jumboking Vada Pav,18.516079,73.842796,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,3710571734,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_11576645324,K.K'S Cafe,18.555327,73.764118,cafe,cafe,"Shop No.14, Treza Business Hub, Western Hills Rd, Pune, 411021",N/A,,food|coffee|casual|hangout,openstreetmap,11576645324,N/A,N/A,Mo-Su 10:00-23:00,pizza;burger;sandwich;chicken;coffee_shop;mexican;ice_cream;pasta;breakfast;fries;brunch,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_4084794551,Kailash Cold Drink House,18.511471,73.878123,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,4084794551,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_11687965795,Kaka Halwai,18.531018,73.950184,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,11687965795,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_9485510091,Kannu Ki Chai,18.479329,73.901467,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,9485510091,N/A,N/A,Mo-Su 07:00-23:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_12372950601,Kannu Ki Chai,18.553159,73.948457,cafe,cafe,"2, EON IT free Zone, 411014",N/A,,food|coffee|casual|hangout,openstreetmap,12372950601,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_13650002282,Kapila Chart Corner,18.534086,73.876567,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,13650002282,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_6250078437,Kathaa,18.52082,73.840501,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,6250078437,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_4520491891,Kedar,18.522174,73.844386,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,4520491891,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_5112319521,Khatri Bandhu Ice Cream,18.515411,73.849931,cafe,ice_cream,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,5112319521,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_10115879748,Khatri Bandhu Pot Ice Cream And Mastani,18.447263,73.809409,cafe,ice_cream,"DSK Vishwa Road, Pune, 411041",N/A,,food|coffee|casual|hangout,openstreetmap,10115879748,N/A,09422170870,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_10222807377,Khatri Bandhu Pot Ice Cream And Mastani,18.511667,73.774526,cafe,ice_cream,"Lane 2, Bavdhan, Pune, 411021",N/A,,food|coffee|casual|hangout,openstreetmap,10222807377,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_10796223282,Kiosk Kaffee,18.560567,73.805001,cafe,cafe,"Ramchandra Gayakwad Path, Pune",N/A,,food|coffee|casual|hangout,openstreetmap,10796223282,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_2183488938,Kollage Food Court,18.513882,73.828579,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,2183488938,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_3488367794,Le Plaisir,18.51814,73.838093,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,3488367794,N/A,N/A,N/A,coffee_shop,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_4610141290,Madhav Thali,18.527612,73.873288,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,4610141290,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_11546228263,Madras Cafe,18.565367,73.80051,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,11546228263,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_9263465723,Marshall'S Book Cafe,18.563562,73.812309,cafe,cafe,"Aundh Opposite Pandit Bheemsen Joshi Auditorium, near PMRDA Office, Bremen Chowk, Pune, Maharashtra 411067",N/A,,food|coffee|casual|hangout,openstreetmap,9263465723,N/A,096376 51304,Mo-Su 11:30-22:00,coffee_shop;sandwich;juice,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_10219123485,Marvel Feria,18.58259,73.970286,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,10219123485,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_671455417,Marz-O-Rin,18.516511,73.879085,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,671455417,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_10172982151,Microbiology Canteen,18.548178,73.831782,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,10172982151,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_9128878535,Mochi Cafe,18.522962,73.863864,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,9128878535,N/A,N/A,Mo-Sa 08:00-18:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_2787982835,Mr. Gelato,18.503399,73.819448,cafe,cafe,"Karve Road, Pune, 411038",N/A,,food|coffee|casual|hangout,openstreetmap,2787982835,N/A,N/A,N/A,ice_cream,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_13598173711,Namaste Chai,18.558244,73.792715,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,13598173711,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_6984014250,National Cafe,18.460384,73.823951,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,6984014250,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_3206108645,Naturals,18.556277,73.808953,cafe,ice_cream,"Ozone Mall, Anand Park, ITI Road, Pune, 411007",N/A,,food|coffee|casual|hangout,openstreetmap,3206108645,N/A,+91 84519 01492,Mo-Su 10:00-22:00,ice_cream,"Founded in 1984, an informal café chain whipping up natural and fruity ice creams.",N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_2273970852,Naturals,18.523168,73.847594,cafe,ice_cream,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,2273970852,N/A,N/A,N/A,ice_cream,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_9473215073,Naturals Ice Cream,18.514165,73.782266,cafe,ice_cream,"Pashan-Bavdhan Road, Pune, 411021",N/A,,food|coffee|casual|hangout,openstreetmap,9473215073,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_2784754469,Naturals Icecream - Kothrud,18.502392,73.815789,cafe,ice_cream,"Rangali Society , shop no 1, Karve Road, Near Karve Putla, next to Sheetal Restaurant, Kothrud, Pune, Maharashtra 411038, Pune, 411029",N/A,,food|coffee|casual|hangout,openstreetmap,2784754469,https://naturalicecreams.in/,091750 11819,Mo-Su 10:00-00:00,ice_cream,"Founded in 1984, an informal café chain whipping up natural and fruity ice creams.",N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_10117710443,Naughty Angel Cafe,18.536462,73.899591,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,10117710443,N/A,N/A,N/A,italian,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_360291912,Neha Cafe,18.469321,73.831476,cafe,cafe,"1, Sahakarnagar, pune, 411043",N/A,,food|coffee|casual|hangout,openstreetmap,360291912,N/A,N/A,Mo-Fr 09:00-17:00,coffee_shop,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_10313160450,Neha Cafe,18.489244,73.848453,cafe,cafe,"laxmi road, Golwalkar Guruji Path, Pune, 411009",N/A,,food|coffee|casual|hangout,openstreetmap,10313160450,N/A,9547516565,Mo-Su 09:00-21:00,pizza;burger;chinese;mexican,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_9106176612,Neha Music Studios,18.498741,73.838279,cafe,cafe,"D2, Lions Club Road, Dattawadi, Pune, 411030",N/A,,food|coffee|casual|hangout,openstreetmap,9106176612,https://g.page/r/CZqe4KbZGL2aEAE?gm,9049464234,Mo-Sa 08:00-18:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_9247492749,Neha'S Cafe,18.489712,73.849935,cafe,cafe,"Parvati Sahakar Nagar, Vrindavan Society, Sivadarshan Poorgrasta Vasahat, Parvati Paytha, Pune, Maharashtra 411009",N/A,,food|coffee|casual|hangout,openstreetmap,9247492749,N/A,090287 38585,Mo-Su 10:00-23:45,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_6130921999,Nosh Cafe And Kichen,18.553307,73.807381,cafe,cafe,"Shankarao Gaikwad Path, Pune, 411007",N/A,,food|coffee|casual|hangout,openstreetmap,6130921999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_12894312494,Old Soul Vintage Cafe,18.573169,73.982603,cafe,cafe,"123, Near G.H.Raisoni College Of Engineering And Management Wagholi Pune, pune, 412207",N/A,,food|coffee|casual|hangout,openstreetmap,12894312494,N/A,N/A,N/A,coffee_shop;pizza;burger;sandwich;indian,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_9128852308,Omkar Cafe,18.47138,73.887929,cafe,cafe,"123, Kondhwa Road, Pune, 411048",N/A,,food|coffee|casual|hangout,openstreetmap,9128852308,N/A,N/A,Mo-Su 09:00-21:00,pizza,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_11680933086,One8 Commune,18.532402,73.87084,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,11680933086,N/A,N/A,N/A,italian;burger;regional;international,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_709192752,Pablo'S Pizza,18.565693,73.776235,cafe,cafe,"Balewadi High Street, Pune, 411045",N/A,,food|coffee|casual|hangout,openstreetmap,709192752,N/A,N/A,Mo-Su 08:00-22:00,italian;french,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_3987038638,Pagdandi Cafe,18.552322,73.793164,cafe,cafe,"Baner-Pashan Link Road, Pune, 411021",N/A,,food|coffee|casual|hangout,openstreetmap,3987038638,https://pagdandi.org/,8788990609,Tu-Su 10:00-8:00,coffee_shop;sandwich;korean;burger;chicken,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_12484059101,Pan India Eatery,18.552236,73.792923,cafe,cafe,"Baner-Pashan Link Road, Pune, 411021",N/A,,food|coffee|casual|hangout,openstreetmap,12484059101,N/A,+91 74474 50011,Mo-Su 12:00-23:00,pizza;coffee_shop;chinese,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_865812384,Pastry Corner,18.508811,73.830399,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,865812384,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_1768859199,Pesto Pesto,18.538148,73.906898,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,1768859199,N/A,N/A,Mo-Su 09:00-23:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_9314683517,Peter Cafe,18.476929,73.910768,cafe,cafe,"Ganga kingston, NIBM Road, pune, 411060",N/A,,food|coffee|casual|hangout,openstreetmap,9314683517,N/A,1456432564,Mo-Su 09:00-21:00,ice_cream;pizza;italian;coffee_shop;indian,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_9314632673,Pizza Hut,18.513982,73.901171,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,9314632673,N/A,1109876991,Mo-Su 11:00-23:00,italian;sandwich;ice_cream;chinese,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_4614416936,Points Cafe,18.425332,73.757636,cafe,cafe,N/A,N/A,,food|coffee|casual|hangout,openstreetmap,4614416936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_12206652865,Police Station Tea Stall,18.546175,73.826486,cafe,cafe,"chaturshrungi police station, Pune, 411007",N/A,,food|coffee|casual|hangout,openstreetmap,12206652865,N/A,N/A,N/A,tea,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_5773606803,Polka Dots,18.562401,73.806953,cafe,cafe,"Westend Mall, Mahadji Shinde Marg, Pune, 411007",N/A,,food|coffee|casual|hangout,openstreetmap,5773606803,N/A,+91 7447 766 365+91 7447 770 303,"PH,Mo-Su 11:00-23:00",N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
OPE_9576768842,Radhe Radhe Snacks,18.522233,73.764454,cafe,cafe,"Uttamnagar road, Bavdhan Budruk, 411021",N/A,,food|coffee|casual|hangout,openstreetmap,9576768842,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Café / Coffee Shop
